"FE24040037";"16.96";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1413065L, 1451686L]"
"FE24041108";"33.76";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451694L, 1413047L]"
"FE24036249";"29.43";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1413027L, 1451702L]"
"FE24041066";"8.39";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1413009L, 1451710L]"
"FE24040212";"8.11";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451718L, 1412991L]"
"FE24039748";"18.74";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412971L, 1451726L]"
"FE24040828";"11.71";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451734L, 1412951L]"
"FE24040129";"11.14";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412923L, 1451742L]"
"FE24040939";"11.66";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451750L, 1412903L]"
"FE24036386";"11.22";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412883L, 1451758L]"
"FE24035561";"30.77";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412861L, 1451766L]"
"FE24039394";"9.55";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412841L, 1451774L]"
"FE24039736";"10.95";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451782L, 1412823L]"
"FE24036796";"22.31";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451785L, 1412814L]"
"FE24039849";"4.15";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451793L, 1412794L]"
"FE24035690";"5.54";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451801L, 1412774L]"
"FE24039029";"24.6";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412747L, 1451814L]"
"FE24040397";"5.4";"warning -- Ya conciliado

Ya conciliado"
"FE24039518";"8.11";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451825L, 1412718L]"
"FE24039690";"23.17";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412691L, 1451838L]"
"FE24039786";"18.97";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412673L, 1451846L]"
"FE24040861";"57.29";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412651L, 1451854L]"
"FE24035066";"22.11";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1451856L, 1412637L]"
"FE24034665";"5.55";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412608L, 1451870L]"
"FE24038618";"189.22";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412588L, 1451878L]"
"FE24040959";"58.44";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412566L, 1451886L]"
"FE24037071";"11.72";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412544L, 1451894L]"
"FE24041429";"8.91";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412526L, 1451902L]"
"FE24034493";"26.52";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412504L, 1451910L]"
"FE24035231";"17.16";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412482L, 1451918L]"
"FE24039730";"25.06";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412464L, 1451926L]"
"FE24041077";"8.11";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412444L, 1451934L]"
"FE24035962";"19.77";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412426L, 1451942L]"
"FE24041412";"18.76";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412406L, 1451950L]"
"FE24039117";"57.06";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412384L, 1451958L]"
"FE24037615";"16.59";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412366L, 1451966L]"
"FE24037863";"14.39";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412344L, 1451974L]"
"FE24035523";"11.99";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412322L, 1451982L]"
"FE24039945";"12.25";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412302L, 1451990L]"
"FE24040852";"15.75";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412282L, 1451998L]"
"FE24035186";"17.16";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412262L, 1452006L]"
"FE24041288";"28.12";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412240L, 1452014L]"
"FE24035804";"30.71";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412218L, 1452022L]"
"FE24039459";"22.43";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412198L, 1452030L]"
"FE24035909";"2.2";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412178L, 1452038L]"
"FE24035059";"30.78";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412158L, 1452046L]"
"FE24036316";"5.69";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412138L, 1452054L]"
"FE24036607";"20.87";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412116L, 1452062L]"
"FE24035215";"17.22";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412098L, 1452070L]"
"FE24036136";"8.25";"warning -- Ya conciliado

Ya conciliado"
"FE24039675";"24.89";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452082L, 1412062L]"
"FE24036254";"13.39";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452090L, 1412044L]"
"FE24040050";"25.11";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452098L, 1412022L]"
"FE24035692";"26.96";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1412000L, 1452106L]"
"FE24037649";"16.15";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452114L, 1411980L]"
"FE24035707";"13.07";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452121L, 1411958L]"
"FE24040872";"62.33";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452130L, 1411938L]"
"FE24036727";"8.81";"warning -- Ya conciliado

Ya conciliado"
"FE24035969";"21.36";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452146L, 1411895L]"
"FE24035626";"18.23";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452153L, 1411877L]"
"FE24036581";"6.47";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1452160L, 1411857L]"
"FE24039981";"13.69";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411830L, 1452174L]"
"FE24036521";"14.56";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411808L, 1452182L]"
"FE24040534";"72.7";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411788L, 1452190L]"
"FE24039686";"9.78";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411770L, 1452198L]"
"FE24035580";"34.01";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411748L, 1452206L]"
"FE24034978";"18.3";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411728L, 1452214L]"
"FE24037885";"26.31";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411708L, 1452222L]"
"FE24036704";"10.47";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411688L, 1452230L]"
"FE24035756";"8.45";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411668L, 1452238L]"
"FE24036002";"16.03";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411648L, 1452246L]"
"FE24041454";"432.49";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411626L, 1452254L]"
"FE24039894";"18.9";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411590L, 1452262L]"
"FE24039704";"8.74";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411570L, 1452270L]"
"FE24041226";"11.31";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411548L, 1452278L]"
"FE24036171";"21.59";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411526L, 1452286L]"
"FE24038341";"42.76";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411508L, 1452294L]"
"FE24034957";"40.79";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411477L, 1452302L]"
"FE24039646";"14.7";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411468L, 1452310L]"
"FE24035665";"26.34";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411450L, 1452318L]"
"FE24035618";"22.26";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411430L, 1452326L]"
"FE24034620";"227.9";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411410L, 1452334L]"
"FE24041423";"4.92";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411388L, 1452342L]"
"FE24039902";"5.18";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411333L, 1452350L]"
"FE24041367";"9.92";"warning -- Tratando de reconciliar líneas

Trying to reconcile some movement that is already reconciling
 Move lines ids afected: [1411344L, 1452358L]"
